Поезд/Нитка,Дней до отправления,Станция отп.,Станция назн.,Тип/Кл.обсл.,Кол-во прод. мест,Сумма по бил.,Сумма по плац.,Сумма серв. усл.,Итого сумма билета,Расстояние 
801С,36,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
801С,36,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
801С,36,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
801С,36,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1271.4,252
801С,36,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
808С,36,КРАСНОДАР,АДЛЕР,1С,1,,,0.0,2971.2,252
808С,36,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1271.4,252
808С,36,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1271.4,252
808С,36,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
531Г,36,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1430.8,252
531Г,36,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1736.4,252
531Г,36,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1430.8,252
531Г,36,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1736.4,252
531Г,36,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
531Г,36,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1380.1,252
531Г,36,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
471М,36,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1627.3,252
471М,36,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1982.2,252
471М,36,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1982.2,252
471М,36,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,2235.5,252
471М,36,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1475.3,252
471М,36,КРАСНОДАР,АДЛЕР,3Д,1,,,188.2,1380.1,252
471М,36,КРАСНОДАР,АДЛЕР,3Т,1,,,188.2,1380.1,252
471М,36,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
306М,36,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,2229.7,252
306М,36,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,2229.7,252
306М,36,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1397.3,252
306М,36,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
306М,36,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1380.1,252
459В,36,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1874.9,252
459В,36,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1541.6,252
459В,36,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1874.9,252
459В,36,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1134.1,252
459В,36,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
459В,36,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1380.1,252
459В,36,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
468М,36,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1767.7,252
468М,36,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1455.6,252
468М,36,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1767.7,252
468М,36,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1182.9,252
468М,36,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
468М,36,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1380.1,252
468М,36,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
506Ж,36,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1611.7,252
506Ж,36,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1085.3,252
506Ж,36,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
506Ж,36,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
463У,36,КРАСНОДАР,АДЛЕР,2Ф,1,,,372.0,1660.3,252
463У,36,КРАСНОДАР,АДЛЕР,2Ф,1,,,372.0,1982.4,252
463У,36,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1496.3,252
463У,36,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1818.4,252
463У,36,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
463У,36,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
642С,36,КРАСНОДАР,АДЛЕР,2К,1,,,307.0,1623.0,252
642С,36,КРАСНОДАР,АДЛЕР,2Т,1,,,372.0,2030.1,252
642С,36,КРАСНОДАР,АДЛЕР,2Э,1,,,372.0,1698.5,252
642С,36,КРАСНОДАР,АДЛЕР,2Э,1,,,372.0,2030.1,252
642С,36,КРАСНОДАР,АДЛЕР,2Э,1,,,372.0,2030.1,252
642С,36,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1976.1,252
642С,36,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
037Г,36,КРАСНОДАР,АДЛЕР,1Э,1,,,2563.0,8688.7,252
037Г,36,КРАСНОДАР,АДЛЕР,2К,1,,,307.0,1826.3,252
037Г,36,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,2135.7,252
037Г,36,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
035А,36,КРАСНОДАР,АДЛЕР,1Э,1,,,2983.0,7541.6,252
035А,36,КРАСНОДАР,АДЛЕР,2Б,1,,,347.0,2087.0,252
035А,36,КРАСНОДАР,АДЛЕР,2Х,1,,,347.0,2087.0,252
035А,36,КРАСНОДАР,АДЛЕР,2Э,1,,,939.0,2679.0,252
035А,36,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
117Й,36,КРАСНОДАР,АДЛЕР,1У,1,,,384.0,4467.8,252
117Й,36,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1220.9,252
117Й,36,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1486.5,252
117Й,36,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1486.5,252
117Й,36,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
117Й,36,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
014Ж,36,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1896.7,252
014Ж,36,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,2319.0,252
014Ж,36,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1380.8,252
014Ж,36,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1486.5,252
014Ж,36,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
083М,36,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1284.9,252
083М,36,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1486.5,252
083М,36,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
104В,36,КРАСНОДАР,АДЛЕР,2Б,1,,,347.0,2549.1,252
104В,36,КРАСНОДАР,АДЛЕР,2Т,1,,,939.0,2700.7,252
104В,36,КРАСНОДАР,АДЛЕР,2Т,1,,,939.0,3141.1,252
104В,36,КРАСНОДАР,АДЛЕР,2Э,1,,,939.0,2700.7,252
104В,36,КРАСНОДАР,АДЛЕР,2Э,1,,,939.0,3141.1,252
104В,36,КРАСНОДАР,АДЛЕР,2Э,1,,,939.0,3141.1,252
104В,36,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
353Е,36,КРАСНОДАР,АДЛЕР,2А,1,,,260.0,1975.6,252
353Е,36,КРАСНОДАР,АДЛЕР,2Т,1,,,939.0,2654.6,252
353Е,36,КРАСНОДАР,АДЛЕР,2Э,1,,,939.0,2654.6,252
353Е,36,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
353Е,36,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1380.1,252
353Е,36,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
821С,36,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1271.4,252
821С,36,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
821С,36,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
821С,36,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
821С,36,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
821С,36,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1271.4,252
821С,36,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
815С,36,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1271.4,252
815С,36,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
815С,36,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
815С,36,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
815С,36,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1271.4,252
815С,36,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
829С,36,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1271.4,252
829С,36,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
829С,36,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
829С,36,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
829С,36,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1271.4,252
829С,36,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
545У,36,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1791.1,252
545У,36,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1474.5,252
545У,36,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1791.1,252
545У,36,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1338.8,252
545У,36,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
545У,36,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
461Й,36,КРАСНОДАР,АДЛЕР,1У,1,,,384.0,4840.1,252
461Й,36,КРАСНОДАР,АДЛЕР,1У,1,,,384.0,4840.1,252
461Й,36,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1376.3,252
461Й,36,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1668.4,252
461Й,36,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1668.4,252
461Й,36,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1668.4,252
461Й,36,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1120.8,252
461Й,36,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
461Й,36,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
803С,36,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1271.4,252
803С,36,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
803С,36,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
803С,36,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
803С,36,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
803С,36,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1271.4,252
803С,36,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
113А,36,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1802.9,252
113А,36,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1802.9,252
113А,36,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1483.9,252
113А,36,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1146.3,252
113А,36,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1486.5,252
113А,36,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1486.5,252
113А,36,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
801С,37,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1271.4,252
801С,37,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
801С,37,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
801С,37,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
801С,37,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
801С,37,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1271.4,252
801С,37,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
808С,37,КРАСНОДАР,АДЛЕР,1С,1,,,0.0,2971.2,252
808С,37,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1271.4,252
808С,37,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1271.4,252
808С,37,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
497Г,37,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1580.6,252
497Г,37,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1923.6,252
497Г,37,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1580.6,252
497Г,37,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1923.6,252
497Г,37,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
497Г,37,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
471М,37,КРАСНОДАР,АДЛЕР,1Л,1,,,384.0,4926.5,252
471М,37,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1627.3,252
471М,37,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1982.2,252
471М,37,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1627.3,252
471М,37,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1982.2,252
471М,37,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1475.3,252
471М,37,КРАСНОДАР,АДЛЕР,3Д,1,,,188.2,1380.1,252
471М,37,КРАСНОДАР,АДЛЕР,3Т,1,,,188.2,1380.1,252
471М,37,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
306М,37,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,2045.9,252
306М,37,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,2045.9,252
306М,37,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
306М,37,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1380.1,252
269Ч,37,КРАСНОДАР,АДЛЕР,2Ф,1,,,372.0,1736.6,252
269Ч,37,КРАСНОДАР,АДЛЕР,2Ф,1,,,372.0,2077.8,252
269Ч,37,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1572.6,252
269Ч,37,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1913.8,252
269Ч,37,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,2340.2,252
269Ч,37,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1274.1,252
269Ч,37,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1486.5,252
269Ч,37,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
459В,37,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1874.9,252
459В,37,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1541.6,252
459В,37,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1874.9,252
459В,37,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1134.1,252
459В,37,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
459В,37,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1380.1,252
459В,37,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
360Ч,37,КРАСНОДАР,АДЛЕР,2Ф,1,,,372.0,2073.5,252
360Ч,37,КРАСНОДАР,АДЛЕР,2Ф,1,,,372.0,2498.8,252
360Ч,37,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1909.5,252
360Ч,37,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,2334.8,252
360Ч,37,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1909.4,252
360Ч,37,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
360Ч,37,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
360Ч,37,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
465Ж,37,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1117.3,252
465Ж,37,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1319.3,252
465Ж,37,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1319.3,252
465Ж,37,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1344.5,252
465Ж,37,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1420.3,252
465Ж,37,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1597.1,252
465Ж,37,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1597.1,252
465Ж,37,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1319.3,252
465Ж,37,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1597.1,252
465Ж,37,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,965.7,252
465Ж,37,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1134.1,252
465Ж,37,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
465Ж,37,КРАСНОДАР,АДЛЕР,3Т,1,,,188.2,1380.1,252
465Ж,37,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
127Ы,37,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1913.8,252
127Ы,37,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1274.1,252
127Ы,37,КРАСНОДАР,АДЛЕР,2Э,1,,,372.0,1736.6,252
127Ы,37,КРАСНОДАР,АДЛЕР,2Э,1,,,372.0,2077.8,252
127Ы,37,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1486.5,252
127Ы,37,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1486.5,252
127Ы,37,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
642С,37,КРАСНОДАР,АДЛЕР,1Э,1,,,666.0,5922.4,252
642С,37,КРАСНОДАР,АДЛЕР,2К,1,,,307.0,1623.0,252
642С,37,КРАСНОДАР,АДЛЕР,2Т,1,,,372.0,1698.5,252
642С,37,КРАСНОДАР,АДЛЕР,2Т,1,,,372.0,2030.1,252
642С,37,КРАСНОДАР,АДЛЕР,2Э,1,,,372.0,1698.5,252
642С,37,КРАСНОДАР,АДЛЕР,2Э,1,,,372.0,2030.1,252
642С,37,КРАСНОДАР,АДЛЕР,2Э,1,,,372.0,2030.1,252
642С,37,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1976.1,252
642С,37,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
357Й,37,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1393.4,252
357Й,37,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1689.6,252
357Й,37,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1555.0,252
357Й,37,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
257Я,37,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1939.4,252
257Я,37,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1939.4,252
257Я,37,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1486.5,252
257Я,37,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1486.5,252
257Я,37,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
037Г,37,КРАСНОДАР,АДЛЕР,1Э,1,,,2563.0,8688.7,252
037Г,37,КРАСНОДАР,АДЛЕР,2К,1,,,307.0,1826.3,252
037Г,37,КРАСНОДАР,АДЛЕР,2Т,1,,,939.0,3217.8,252
037Г,37,КРАСНОДАР,АДЛЕР,2Э,1,,,939.0,3217.8,252
037Г,37,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,2135.7,252
037Г,37,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
035А,37,КРАСНОДАР,АДЛЕР,1Э,1,,,2983.0,7541.6,252
035А,37,КРАСНОДАР,АДЛЕР,2Б,1,,,347.0,2087.0,252
035А,37,КРАСНОДАР,АДЛЕР,2Б,1,,,347.0,1738.9,252
035А,37,КРАСНОДАР,АДЛЕР,2Б,1,,,347.0,2087.0,252
035А,37,КРАСНОДАР,АДЛЕР,2Х,1,,,347.0,1738.9,252
035А,37,КРАСНОДАР,АДЛЕР,2Х,1,,,347.0,1738.9,252
035А,37,КРАСНОДАР,АДЛЕР,2Х,1,,,347.0,2087.0,252
035А,37,КРАСНОДАР,АДЛЕР,2Э,1,,,939.0,2330.9,252
035А,37,КРАСНОДАР,АДЛЕР,2Э,1,,,939.0,2679.0,252
035А,37,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
117Й,37,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1504.4,252
117Й,37,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1828.5,252
117Й,37,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1828.5,252
117Й,37,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1220.9,252
117Й,37,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,2049.5,252
117Й,37,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1128.8,252
117Й,37,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1486.5,252
117Й,37,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1486.5,252
117Й,37,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
117Й,37,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
014Ж,37,КРАСНОДАР,АДЛЕР,1У,1,,,384.0,5085.1,252
014Ж,37,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1896.7,252
014Ж,37,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,2319.0,252
014Ж,37,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1380.8,252
014Ж,37,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1486.5,252
014Ж,37,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
083М,37,КРАСНОДАР,АДЛЕР,1У,1,,,384.0,5180.1,252
083М,37,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,2038.5,252
083М,37,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1284.9,252
083М,37,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1486.5,252
083М,37,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1486.5,252
083М,37,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
104В,37,КРАСНОДАР,АДЛЕР,1Э,1,,,2983.0,9266.4,252
104В,37,КРАСНОДАР,АДЛЕР,2Б,1,,,347.0,2108.7,252
104В,37,КРАСНОДАР,АДЛЕР,2Б,1,,,347.0,2549.1,252
104В,37,КРАСНОДАР,АДЛЕР,2Б,1,,,347.0,2549.1,252
104В,37,КРАСНОДАР,АДЛЕР,2Т,1,,,939.0,2700.7,252
104В,37,КРАСНОДАР,АДЛЕР,2Т,1,,,939.0,3141.1,252
104В,37,КРАСНОДАР,АДЛЕР,2Э,1,,,939.0,2700.7,252
104В,37,КРАСНОДАР,АДЛЕР,2Э,1,,,939.0,2700.7,252
104В,37,КРАСНОДАР,АДЛЕР,2Э,1,,,939.0,3141.1,252
104В,37,КРАСНОДАР,АДЛЕР,2Э,1,,,939.0,2700.7,252
104В,37,КРАСНОДАР,АДЛЕР,2Э,1,,,939.0,3141.1,252
104В,37,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
353Е,37,КРАСНОДАР,АДЛЕР,2А,1,,,260.0,1507.6,252
353Е,37,КРАСНОДАР,АДЛЕР,2А,1,,,260.0,1819.7,252
353Е,37,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1182.9,252
353Е,37,КРАСНОДАР,АДЛЕР,2Т,1,,,939.0,2186.6,252
353Е,37,КРАСНОДАР,АДЛЕР,2Т,1,,,939.0,2498.7,252
353Е,37,КРАСНОДАР,АДЛЕР,2Э,1,,,939.0,2498.7,252
353Е,37,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1380.1,252
353Е,37,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1380.1,252
353Е,37,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
821С,37,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1271.4,252
821С,37,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
821С,37,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
821С,37,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
821С,37,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
821С,37,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1271.4,252
821С,37,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
815С,37,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1271.4,252
815С,37,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
815С,37,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
815С,37,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
815С,37,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
815С,37,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1271.4,252
815С,37,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
829С,37,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1271.4,252
829С,37,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1271.4,252
829С,37,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
829С,37,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
829С,37,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
829С,37,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1271.4,252
829С,37,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,635.8,252
575Й,37,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1228.8,252
575Й,37,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1484.1,252
575Й,37,КРАСНОДАР,АДЛЕР,2У,1,,,208.0,1484.1,252
575Й,37,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1380.1,252
575Й,37,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
803С,37,КРАСНОДАР,АДЛЕР,2Е,1,,,0.0,1271.4,252
803С,37,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
803С,37,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
803С,37,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,635.8,252
803С,37,КРАСНОДАР,АДЛЕР,2С,1,,,0.0,1271.4,252
803С,37,КРАСНОДАР,АДЛЕР,2Ж,1,,,0.0,1271.4,252
113А,37,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1802.9,252
113А,37,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1802.9,252
113А,37,КРАСНОДАР,АДЛЕР,2К,1,,,208.0,1802.9,252
113А,37,КРАСНОДАР,АДЛЕР,3Б,1,,,188.2,1486.5,252
113А,37,КРАСНОДАР,АДЛЕР,3Э,1,,,188.2,1486.5,252
113А,37,КРАСНОДАР,АДЛЕР,,1,,,0.0,0.0,252
