Поезд/Нитка,Дней до отправления,Станция отп.,Станция назн.,Тип/Кл.обсл.,Кол-во прод. мест,Сумма по бил.,Сумма по плац.,Сумма серв. усл.,Итого сумма билета,Расстояние
084С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1161.9,284
084С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
109С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1У,1,,,384.0,4705.2,284
109С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1266.5,284
109С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1530.9,284
109С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1266.5,284
109С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1530.9,284
109С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1090.0,284
109С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1161.9,284
109С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1161.9,284
109С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
138С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1Э,1,,,810.0,4727.6,284
138С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,307.0,1666.3,284
138С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Т,1,,,412.0,1825.7,284
138С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Т,1,,,412.0,2179.1,284
138С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,412.0,1825.7,284
138С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,412.0,2179.1,284
138С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1648.8,284
138С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1648.8,284
138С,78,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
282С,79,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2У,1,,,208.0,1080.3,284
282С,79,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1161.9,284
282С,79,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1161.9,284
282С,79,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
642Ж,79,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1Э,1,,,666.0,3669.6,284
642Ж,79,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,307.0,1264.1,284
642Ж,79,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Т,1,,,372.0,1168.2,284
642Ж,79,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Т,1,,,372.0,1367.4,284
642Ж,79,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,372.0,1168.2,284
642Ж,79,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,372.0,1367.4,284
642Ж,79,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,372.0,1367.4,284
642Ж,79,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1529.2,284
642Ж,79,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
808Э,79,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1С,1,,,0.0,2228.4,284
808Э,79,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Е,1,,,0.0,953.6,284
808Э,79,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,953.6,284
808Э,79,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,476.9,284
340С,79,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1208.4,284
340С,79,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1458.6,284
340С,79,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1208.4,284
340С,79,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1458.6,284
340С,79,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1208.4,284
340С,79,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1458.6,284
340С,79,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1082.2,284
340С,79,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1082.2,284
340С,79,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
806Э,79,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1С,1,,,0.0,1448.4,284
806Э,79,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1С,1,,,0.0,1448.4,284
806Э,79,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Е,1,,,0.0,953.6,284
806Э,79,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Е,1,,,0.0,953.6,284
806Э,79,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,953.6,284
806Э,79,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,476.9,284
806Э,79,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,953.6,284
806Э,79,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,476.9,284
084С,79,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1244.3,284
084С,79,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1503.4,284
084С,79,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1071.6,284
084С,79,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1161.9,284
084С,79,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1161.9,284
084С,79,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
080С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1347.8,284
080С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1632.7,284
080С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1461.8,284
080С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1775.3,284
080С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1161.9,284
080С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1161.9,284
080С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
642Ж,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1Э,1,,,666.0,3669.6,284
642Ж,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,307.0,1264.1,284
642Ж,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Т,1,,,372.0,1168.2,284
642Ж,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Т,1,,,372.0,1367.4,284
642Ж,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,372.0,1168.2,284
642Ж,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,372.0,1367.4,284
642Ж,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,372.0,1367.4,284
642Ж,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1529.2,284
642Ж,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
360С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ф,1,,,372.0,1967.1,284
360С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1484.1,284
360С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1484.1,284
360С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1484.1,284
360С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1484.1,284
360С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1005.6,284
360С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1082.2,284
808Э,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1С,1,,,0.0,2228.4,284
808Э,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Е,1,,,0.0,953.6,284
808Э,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,953.6,284
808Э,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,476.9,284
118С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1У,1,,,384.0,3009.3,284
118С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1743.2,284
118С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1436.2,284
118С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1743.2,284
118С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1167.6,284
118С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1212.9,284
118С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1464.2,284
118С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1212.9,284
118С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1464.2,284
118С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,993.1,284
118С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1161.9,284
118С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1161.9,284
118С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1161.9,284
118С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
118С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
806Э,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1С,1,,,0.0,1448.4,284
806Э,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1С,1,,,0.0,1448.4,284
806Э,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Е,1,,,0.0,953.6,284
806Э,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Е,1,,,0.0,953.6,284
806Э,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,953.6,284
806Э,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,476.9,284
806Э,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,953.6,284
806Э,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,476.9,284
326С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1Э,1,,,2419.0,5608.1,284
326С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1134.1,284
326С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,899.0,1980.6,284
326С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,899.0,2251.0,284
326С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1082.2,284
326С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
270С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ф,1,,,372.0,1403.3,284
270С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ф,1,,,372.0,1661.1,284
270С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1136.1,284
270С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1239.3,284
270С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1368.2,284
270С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1497.1,284
270С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2У,1,,,208.0,1128.8,284
270С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1161.9,284
270С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1161.9,284
270С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
084С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1У,1,,,384.0,3803.0,284
084С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1244.3,284
084С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1503.4,284
084С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1161.9,284
084С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1161.9,284
084С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
109С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1У,1,,,384.0,4396.5,284
109С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1372.3,284
109С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1663.3,284
109С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1663.3,284
109С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1161.9,284
109С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1161.9,284
109С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
138С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1Э,1,,,810.0,6294.6,284
138С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,307.0,1542.8,284
138С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Т,1,,,412.0,2018.4,284
138С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,412.0,1697.1,284
138С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,412.0,2018.4,284
138С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1648.8,284
138С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1648.8,284
138С,80,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
080С,81,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1У,1,,,384.0,3375.6,284
080С,81,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1347.8,284
080С,81,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1632.7,284
080С,81,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1347.8,284
080С,81,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1632.7,284
080С,81,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1157.8,284
080С,81,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1161.9,284
080С,81,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1161.9,284
080С,81,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
642Ж,81,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1Э,1,,,666.0,3669.6,284
642Ж,81,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,307.0,1264.1,284
642Ж,81,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Т,1,,,372.0,1168.2,284
642Ж,81,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Т,1,,,372.0,1367.4,284
642Ж,81,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,372.0,1168.2,284
642Ж,81,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,372.0,1367.4,284
642Ж,81,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,372.0,1367.4,284
642Ж,81,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1529.2,284
642Ж,81,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
808Э,81,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1С,1,,,0.0,2228.4,284
808Э,81,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Е,1,,,0.0,953.6,284
808Э,81,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,953.6,284
808Э,81,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,476.9,284
806Э,81,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1С,1,,,0.0,1448.4,284
806Э,81,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1С,1,,,0.0,1448.4,284
806Э,81,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Е,1,,,0.0,953.6,284
806Э,81,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Е,1,,,0.0,953.6,284
806Э,81,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,953.6,284
806Э,81,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,476.9,284
806Э,81,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,953.6,284
806Э,81,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,476.9,284
274С,81,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1293.5,284
274С,81,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,983.4,284
274С,81,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1161.9,284
274С,81,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1161.9,284
274С,81,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
084С,81,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1244.3,284
084С,81,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1503.4,284
084С,81,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1071.6,284
084С,81,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1161.9,284
084С,81,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
282С,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2У,1,,,208.0,1080.3,284
282С,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1161.9,284
282С,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1161.9,284
282С,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
642Ж,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1Э,1,,,666.0,3669.6,284
642Ж,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Т,1,,,372.0,1168.2,284
642Ж,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Т,1,,,372.0,1367.4,284
642Ж,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,372.0,1168.2,284
642Ж,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,372.0,1367.4,284
642Ж,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,372.0,1367.4,284
642Ж,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1529.2,284
642Ж,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
360С,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1484.1,284
360С,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1484.1,284
360С,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1484.1,284
360С,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1484.1,284
360С,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1005.6,284
360С,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1082.2,284
808Э,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1С,1,,,0.0,2228.4,284
808Э,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Е,1,,,0.0,953.6,284
808Э,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,953.6,284
808Э,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,476.9,284
118С,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1У,1,,,384.0,3009.3,284
118С,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1464.2,284
118С,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1212.9,284
118С,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1464.2,284
118С,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,993.1,284
118С,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1212.9,284
118С,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1464.2,284
118С,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1212.9,284
118С,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1464.2,284
118С,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,993.1,284
118С,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1161.9,284
118С,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1161.9,284
118С,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1161.9,284
118С,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
118С,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
806Э,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1С,1,,,0.0,1448.4,284
806Э,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1С,1,,,0.0,1448.4,284
806Э,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Е,1,,,0.0,953.6,284
806Э,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Е,1,,,0.0,953.6,284
806Э,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,953.6,284
806Э,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,476.9,284
806Э,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,953.6,284
806Э,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Ж,1,,,0.0,476.9,284
326С,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1Э,1,,,2419.0,4810.8,284
326С,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1289.6,284
326С,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1560.0,284
326С,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1049.9,284
326С,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,899.0,1882.3,284
326С,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2Э,1,,,899.0,2128.1,284
326С,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1082.2,284
326С,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1082.2,284
326С,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
109С,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,1У,1,,,384.0,4942.6,284
109С,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1743.2,284
109С,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1436.1,284
109С,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1743.2,284
109С,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1161.9,284
109С,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1161.9,284
109С,82,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,,1,,,0.0,0.0,284
080С,83,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1347.8,284
080С,83,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1632.7,284
080С,83,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1632.7,284
080С,83,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,2К,1,,,208.0,1157.8,284
080С,83,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Б,1,,,188.2,1161.9,284
080С,83,КРАСНОДАР,РОСТОВ-ГЛАВНЫЙ,3Э,1,,,188.2,1161.9,284
